timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/02/05 07:56:44.340, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 07:56:45.342, NVIDIA Thor, 3 %, [N/A], [N/A], 46
2026/02/05 07:56:46.343, NVIDIA Thor, 81 %, [N/A], [N/A], 47
2026/02/05 07:56:47.346, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 07:56:48.349, NVIDIA Thor, 8 %, [N/A], [N/A], 47
2026/02/05 07:56:49.351, NVIDIA Thor, 5 %, [N/A], [N/A], 47
2026/02/05 07:56:50.352, NVIDIA Thor, 58 %, [N/A], [N/A], 47
2026/02/05 07:56:51.359, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 07:56:52.362, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 07:56:53.363, NVIDIA Thor, 10 %, [N/A], [N/A], 47
2026/02/05 07:56:54.365, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 07:56:55.366, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 07:56:56.372, NVIDIA Thor, 14 %, [N/A], [N/A], 47
2026/02/05 07:56:57.373, NVIDIA Thor, 51 %, [N/A], [N/A], 47
2026/02/05 07:56:58.377, NVIDIA Thor, 74 %, [N/A], [N/A], 48
2026/02/05 07:56:59.378, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 07:57:00.383, NVIDIA Thor, 38 %, [N/A], [N/A], 48
2026/02/05 07:57:01.385, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 07:57:02.387, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 07:57:03.391, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 07:57:04.394, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 07:57:05.396, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 07:57:06.397, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 07:57:07.403, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 07:57:08.405, NVIDIA Thor, 96 %, [N/A], [N/A], 48
2026/02/05 07:57:09.408, NVIDIA Thor, 31 %, [N/A], [N/A], 48
2026/02/05 07:57:10.410, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 07:57:11.411, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:57:12.416, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 07:57:13.417, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 07:57:14.419, NVIDIA Thor, 12 %, [N/A], [N/A], 46
2026/02/05 07:57:15.420, NVIDIA Thor, 5 %, [N/A], [N/A], 47
2026/02/05 07:57:16.421, NVIDIA Thor, 6 %, [N/A], [N/A], 47
2026/02/05 07:57:17.423, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 07:57:18.426, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 07:57:19.428, NVIDIA Thor, 69 %, [N/A], [N/A], 47
2026/02/05 07:57:20.430, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 07:57:21.433, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 07:57:22.435, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 07:57:23.436, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 07:57:24.437, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 07:57:25.444, NVIDIA Thor, 8 %, [N/A], [N/A], 47
2026/02/05 07:57:26.445, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 07:57:27.447, NVIDIA Thor, 66 %, [N/A], [N/A], 47
2026/02/05 07:57:28.448, NVIDIA Thor, 70 %, [N/A], [N/A], 49
2026/02/05 07:57:29.450, NVIDIA Thor, 4 %, [N/A], [N/A], 47
2026/02/05 07:57:30.452, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:57:31.457, NVIDIA Thor, 11 %, [N/A], [N/A], 47
2026/02/05 07:57:32.458, NVIDIA Thor, 96 %, [N/A], [N/A], 48
2026/02/05 07:57:33.464, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:57:34.470, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 07:57:35.471, NVIDIA Thor, 17 %, [N/A], [N/A], 47
2026/02/05 07:57:36.476, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:57:37.478, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 07:57:38.479, NVIDIA Thor, 3 %, [N/A], [N/A], 47
2026/02/05 07:57:39.480, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:57:40.482, NVIDIA Thor, 4 %, [N/A], [N/A], 47
2026/02/05 07:57:41.485, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:57:42.487, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 07:57:43.488, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 07:57:44.492, NVIDIA Thor, 33 %, [N/A], [N/A], 48
2026/02/05 07:57:45.494, NVIDIA Thor, 32 %, [N/A], [N/A], 48
2026/02/05 07:57:46.499, NVIDIA Thor, 25 %, [N/A], [N/A], 48
2026/02/05 07:57:47.501, NVIDIA Thor, 3 %, [N/A], [N/A], 47
2026/02/05 07:57:48.503, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:57:49.507, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 07:57:50.509, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:57:51.513, NVIDIA Thor, 7 %, [N/A], [N/A], 47
2026/02/05 07:57:52.515, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 07:57:53.518, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:57:54.521, NVIDIA Thor, 16 %, [N/A], [N/A], 48
2026/02/05 07:57:55.522, NVIDIA Thor, 4 %, [N/A], [N/A], 47
2026/02/05 07:57:56.524, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:57:57.528, NVIDIA Thor, 24 %, [N/A], [N/A], 48
2026/02/05 07:57:58.529, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 07:57:59.531, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:00.536, NVIDIA Thor, 7 %, [N/A], [N/A], 48
2026/02/05 07:58:01.537, NVIDIA Thor, 3 %, [N/A], [N/A], 47
2026/02/05 07:58:02.539, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:03.541, NVIDIA Thor, 4 %, [N/A], [N/A], 48
2026/02/05 07:58:04.543, NVIDIA Thor, 74 %, [N/A], [N/A], 48
2026/02/05 07:58:05.546, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:06.549, NVIDIA Thor, 8 %, [N/A], [N/A], 47
2026/02/05 07:58:07.551, NVIDIA Thor, 12 %, [N/A], [N/A], 48
2026/02/05 07:58:08.553, NVIDIA Thor, 83 %, [N/A], [N/A], 48
2026/02/05 07:58:09.555, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:10.557, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 07:58:11.559, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:58:12.565, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 07:58:13.566, NVIDIA Thor, 95 %, [N/A], [N/A], 49
2026/02/05 07:58:14.570, NVIDIA Thor, 7 %, [N/A], [N/A], 48
2026/02/05 07:58:15.572, NVIDIA Thor, 3 %, [N/A], [N/A], 47
2026/02/05 07:58:16.574, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:58:17.578, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 07:58:18.580, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 07:58:19.581, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:20.585, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 07:58:21.587, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:22.589, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 07:58:23.591, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:24.595, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:25.597, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 07:58:26.598, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:27.600, NVIDIA Thor, 8 %, [N/A], [N/A], 49
2026/02/05 07:58:28.602, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 07:58:29.603, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:30.608, NVIDIA Thor, 3 %, [N/A], [N/A], 48
2026/02/05 07:58:31.609, NVIDIA Thor, 64 %, [N/A], [N/A], 48
2026/02/05 07:58:32.613, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:58:33.615, NVIDIA Thor, 3 %, [N/A], [N/A], 48
2026/02/05 07:58:34.617, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 07:58:35.618, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 07:58:36.621, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 07:58:37.625, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 07:58:38.630, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 07:58:39.634, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 07:58:40.639, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 07:58:41.651, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 07:58:42.656, NVIDIA Thor, 16 %, [N/A], [N/A], 46
2026/02/05 07:58:43.657, NVIDIA Thor, 36 %, [N/A], [N/A], 46
2026/02/05 07:58:44.659, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 07:58:45.663, NVIDIA Thor, 7 %, [N/A], [N/A], 47
2026/02/05 07:58:46.664, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 07:58:47.670, NVIDIA Thor, 96 %, [N/A], [N/A], 48
2026/02/05 07:58:48.673, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 07:58:49.675, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 07:58:50.677, NVIDIA Thor, 13 %, [N/A], [N/A], 48
2026/02/05 07:58:51.678, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 07:58:52.681, NVIDIA Thor, 96 %, [N/A], [N/A], 48
2026/02/05 07:58:53.685, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 07:58:54.686, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 07:58:55.688, NVIDIA Thor, 18 %, [N/A], [N/A], 48
2026/02/05 07:58:56.690, NVIDIA Thor, 30 %, [N/A], [N/A], 48
2026/02/05 07:58:57.691, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 07:58:58.693, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 07:58:59.694, NVIDIA Thor, 96 %, [N/A], [N/A], 48
2026/02/05 07:59:00.697, NVIDIA Thor, 7 %, [N/A], [N/A], 48
2026/02/05 07:59:01.699, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:59:02.703, NVIDIA Thor, 7 %, [N/A], [N/A], 47
2026/02/05 07:59:03.704, NVIDIA Thor, 96 %, [N/A], [N/A], 49
2026/02/05 07:59:04.707, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 07:59:05.709, NVIDIA Thor, 7 %, [N/A], [N/A], 48
2026/02/05 07:59:06.710, NVIDIA Thor, 91 %, [N/A], [N/A], 49
2026/02/05 07:59:07.712, NVIDIA Thor, 70 %, [N/A], [N/A], 48
2026/02/05 07:59:08.714, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 07:59:09.715, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 07:59:10.717, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:59:11.719, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:59:12.725, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:59:13.729, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:59:14.731, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:59:15.733, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 07:59:16.736, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 07:59:17.737, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:59:18.740, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 07:59:19.742, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:59:20.744, NVIDIA Thor, 5 %, [N/A], [N/A], 47
2026/02/05 07:59:21.746, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 07:59:22.748, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 07:59:23.750, NVIDIA Thor, 88 %, [N/A], [N/A], 49
2026/02/05 07:59:24.752, NVIDIA Thor, 64 %, [N/A], [N/A], 49
2026/02/05 07:59:25.754, NVIDIA Thor, 3 %, [N/A], [N/A], 48
2026/02/05 07:59:26.756, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:59:27.761, NVIDIA Thor, 78 %, [N/A], [N/A], 48
2026/02/05 07:59:28.763, NVIDIA Thor, 45 %, [N/A], [N/A], 48
2026/02/05 07:59:29.767, NVIDIA Thor, 3 %, [N/A], [N/A], 48
2026/02/05 07:59:30.768, NVIDIA Thor, 3 %, [N/A], [N/A], 48
2026/02/05 07:59:31.770, NVIDIA Thor, 4 %, [N/A], [N/A], 48
2026/02/05 07:59:32.771, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 07:59:33.773, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 07:59:34.774, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:59:35.777, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 07:59:36.778, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 07:59:37.781, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 07:59:38.787, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 07:59:39.795, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:59:40.797, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 07:59:41.801, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 07:59:42.802, NVIDIA Thor, 9 %, [N/A], [N/A], 49
2026/02/05 07:59:43.804, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 07:59:44.806, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 07:59:45.809, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 07:59:46.813, NVIDIA Thor, 41 %, [N/A], [N/A], 49
2026/02/05 07:59:47.818, NVIDIA Thor, 4 %, [N/A], [N/A], 48
2026/02/05 07:59:48.819, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 07:59:49.821, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 07:59:50.823, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 07:59:51.827, NVIDIA Thor, 79 %, [N/A], [N/A], 49
2026/02/05 07:59:52.829, NVIDIA Thor, 2 %, [N/A], [N/A], 49
2026/02/05 07:59:53.831, NVIDIA Thor, 4 %, [N/A], [N/A], 49
2026/02/05 07:59:54.832, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 07:59:55.833, NVIDIA Thor, 16 %, [N/A], [N/A], 49
2026/02/05 07:59:56.835, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 07:59:57.838, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 07:59:58.840, NVIDIA Thor, 96 %, [N/A], [N/A], 50
2026/02/05 07:59:59.844, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 08:00:00.846, NVIDIA Thor, 4 %, [N/A], [N/A], 49
2026/02/05 08:00:01.847, NVIDIA Thor, 8 %, [N/A], [N/A], 49
2026/02/05 08:00:02.849, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 08:00:03.851, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 08:00:04.854, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 08:00:05.856, NVIDIA Thor, 5 %, [N/A], [N/A], 49
2026/02/05 08:00:06.857, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 08:00:07.858, NVIDIA Thor, 43 %, [N/A], [N/A], 50
2026/02/05 08:00:08.860, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 08:00:09.862, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 08:00:10.865, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 08:00:11.866, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 08:00:12.872, NVIDIA Thor, 45 %, [N/A], [N/A], 49
2026/02/05 08:00:13.880, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 08:00:14.881, NVIDIA Thor, 3 %, [N/A], [N/A], 49
2026/02/05 08:00:15.883, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 08:00:16.885, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:17.888, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 08:00:18.894, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 08:00:19.895, NVIDIA Thor, 6 %, [N/A], [N/A], 49
2026/02/05 08:00:20.897, NVIDIA Thor, 8 %, [N/A], [N/A], 49
2026/02/05 08:00:21.899, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 08:00:22.902, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:23.904, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 08:00:24.907, NVIDIA Thor, 52 %, [N/A], [N/A], 49
2026/02/05 08:00:25.911, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 08:00:26.914, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 08:00:27.915, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 08:00:28.917, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 08:00:29.921, NVIDIA Thor, 3 %, [N/A], [N/A], 49
2026/02/05 08:00:30.923, NVIDIA Thor, 21 %, [N/A], [N/A], 50
2026/02/05 08:00:31.924, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 08:00:32.926, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:33.932, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 08:00:34.935, NVIDIA Thor, 79 %, [N/A], [N/A], 49
2026/02/05 08:00:35.939, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 08:00:36.940, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 08:00:37.942, NVIDIA Thor, 18 %, [N/A], [N/A], 50
2026/02/05 08:00:38.943, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:39.946, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:40.948, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:41.950, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:42.954, NVIDIA Thor, 4 %, [N/A], [N/A], 49
2026/02/05 08:00:43.955, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:00:44.957, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:45.963, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:46.966, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:47.971, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:48.978, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:00:49.983, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 08:00:50.986, NVIDIA Thor, 65 %, [N/A], [N/A], 50
2026/02/05 08:00:51.990, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 08:00:52.991, NVIDIA Thor, 40 %, [N/A], [N/A], 50
2026/02/05 08:00:53.993, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:54.995, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:00:55.998, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:00:57.002, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 08:00:58.003, NVIDIA Thor, 7 %, [N/A], [N/A], 49
2026/02/05 08:00:59.005, NVIDIA Thor, 2 %, [N/A], [N/A], 49
2026/02/05 08:01:00.006, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 08:01:01.008, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 08:01:02.010, NVIDIA Thor, 7 %, [N/A], [N/A], 50
2026/02/05 08:01:03.011, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:01:04.014, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:05.020, NVIDIA Thor, 95 %, [N/A], [N/A], 51
2026/02/05 08:01:06.024, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 08:01:07.026, NVIDIA Thor, 4 %, [N/A], [N/A], 50
2026/02/05 08:01:08.027, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:09.031, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:01:10.035, NVIDIA Thor, 3 %, [N/A], [N/A], 49
2026/02/05 08:01:11.039, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 08:01:12.041, NVIDIA Thor, 27 %, [N/A], [N/A], 50
2026/02/05 08:01:13.042, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:01:14.046, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 08:01:15.048, NVIDIA Thor, 94 %, [N/A], [N/A], 49
2026/02/05 08:01:16.049, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 08:01:17.051, NVIDIA Thor, 9 %, [N/A], [N/A], 50
2026/02/05 08:01:18.053, NVIDIA Thor, 9 %, [N/A], [N/A], 50
2026/02/05 08:01:19.055, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:20.057, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:21.061, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:01:22.064, NVIDIA Thor, 92 %, [N/A], [N/A], 50
2026/02/05 08:01:23.069, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 08:01:24.071, NVIDIA Thor, 6 %, [N/A], [N/A], 50
2026/02/05 08:01:25.072, NVIDIA Thor, 12 %, [N/A], [N/A], 50
2026/02/05 08:01:26.074, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:01:27.077, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:28.080, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:01:29.084, NVIDIA Thor, 5 %, [N/A], [N/A], 50
2026/02/05 08:01:30.086, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 08:01:31.091, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 08:01:32.093, NVIDIA Thor, 4 %, [N/A], [N/A], 50
2026/02/05 08:01:33.094, NVIDIA Thor, 63 %, [N/A], [N/A], 51
2026/02/05 08:01:34.095, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:35.098, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:01:36.103, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:01:37.110, NVIDIA Thor, 90 %, [N/A], [N/A], 51
2026/02/05 08:01:38.112, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 08:01:39.114, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 08:01:40.115, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 08:01:41.117, NVIDIA Thor, 17 %, [N/A], [N/A], 51
2026/02/05 08:01:42.118, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:43.120, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:01:44.122, NVIDIA Thor, 4 %, [N/A], [N/A], 50
2026/02/05 08:01:45.125, NVIDIA Thor, 6 %, [N/A], [N/A], 50
2026/02/05 08:01:46.127, NVIDIA Thor, 2 %, [N/A], [N/A], 49
2026/02/05 08:01:47.129, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 08:01:48.130, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 08:01:49.132, NVIDIA Thor, 75 %, [N/A], [N/A], 51
2026/02/05 08:01:50.134, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:51.137, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:52.141, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 08:01:53.143, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 08:01:54.144, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 08:01:55.146, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:56.149, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:57.152, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:01:58.156, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:01:59.159, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:02:00.163, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:02:01.167, NVIDIA Thor, 33 %, [N/A], [N/A], 49
2026/02/05 08:02:02.171, NVIDIA Thor, 10 %, [N/A], [N/A], 49
2026/02/05 08:02:03.174, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 08:02:04.178, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 08:02:05.180, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 08:02:06.181, NVIDIA Thor, 7 %, [N/A], [N/A], 50
2026/02/05 08:02:07.183, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 08:02:08.185, NVIDIA Thor, 0 %, [N/A], [N/A], 50
