timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/02/05 11:02:05.780, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:02:06.782, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:07.789, NVIDIA Thor, 2 %, [N/A], [N/A], 52
2026/02/05 11:02:08.790, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:02:09.791, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:10.793, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 11:02:11.794, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 11:02:12.796, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:13.800, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:02:14.802, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:15.807, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 11:02:16.809, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:02:17.815, NVIDIA Thor, 67 %, [N/A], [N/A], 53
2026/02/05 11:02:18.817, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:02:19.819, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:02:20.821, NVIDIA Thor, 71 %, [N/A], [N/A], 52
2026/02/05 11:02:21.827, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:02:22.829, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:23.834, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:24.838, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:25.841, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 11:02:26.843, NVIDIA Thor, 3 %, [N/A], [N/A], 52
2026/02/05 11:02:27.844, NVIDIA Thor, 85 %, [N/A], [N/A], 52
2026/02/05 11:02:28.847, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:02:29.849, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:02:30.851, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:02:31.855, NVIDIA Thor, 8 %, [N/A], [N/A], 52
2026/02/05 11:02:32.856, NVIDIA Thor, 67 %, [N/A], [N/A], 52
2026/02/05 11:02:33.861, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:34.863, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:02:35.864, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:02:36.866, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:02:37.867, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:38.870, NVIDIA Thor, 90 %, [N/A], [N/A], 52
2026/02/05 11:02:39.872, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 11:02:40.874, NVIDIA Thor, 22 %, [N/A], [N/A], 51
2026/02/05 11:02:41.875, NVIDIA Thor, 11 %, [N/A], [N/A], 51
2026/02/05 11:02:42.877, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:02:43.879, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 11:02:44.886, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 11:02:45.888, NVIDIA Thor, 3 %, [N/A], [N/A], 51
2026/02/05 11:02:46.889, NVIDIA Thor, 5 %, [N/A], [N/A], 51
2026/02/05 11:02:47.891, NVIDIA Thor, 6 %, [N/A], [N/A], 51
2026/02/05 11:02:48.892, NVIDIA Thor, 78 %, [N/A], [N/A], 52
2026/02/05 11:02:49.895, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:50.897, NVIDIA Thor, 11 %, [N/A], [N/A], 51
2026/02/05 11:02:51.899, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:52.902, NVIDIA Thor, 3 %, [N/A], [N/A], 51
2026/02/05 11:02:53.903, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:54.907, NVIDIA Thor, 9 %, [N/A], [N/A], 51
2026/02/05 11:02:55.908, NVIDIA Thor, 29 %, [N/A], [N/A], 51
2026/02/05 11:02:56.910, NVIDIA Thor, 91 %, [N/A], [N/A], 52
2026/02/05 11:02:57.913, NVIDIA Thor, 13 %, [N/A], [N/A], 52
2026/02/05 11:02:58.915, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:02:59.916, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:03:00.918, NVIDIA Thor, 71 %, [N/A], [N/A], 52
2026/02/05 11:03:01.921, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:03:02.923, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:03:03.925, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:03:04.926, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:03:05.928, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:03:06.930, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:03:07.931, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:03:08.934, NVIDIA Thor, 6 %, [N/A], [N/A], 51
2026/02/05 11:03:09.936, NVIDIA Thor, 3 %, [N/A], [N/A], 51
2026/02/05 11:03:10.937, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:03:11.939, NVIDIA Thor, 8 %, [N/A], [N/A], 52
2026/02/05 11:03:12.941, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:03:13.943, NVIDIA Thor, 96 %, [N/A], [N/A], 52
2026/02/05 11:03:14.945, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:03:15.947, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 11:03:16.950, NVIDIA Thor, 49 %, [N/A], [N/A], 52
2026/02/05 11:03:17.951, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:03:18.953, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:03:19.956, NVIDIA Thor, 60 %, [N/A], [N/A], 52
2026/02/05 11:03:20.958, NVIDIA Thor, 3 %, [N/A], [N/A], 51
2026/02/05 11:03:21.959, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 11:03:22.963, NVIDIA Thor, 36 %, [N/A], [N/A], 52
2026/02/05 11:03:23.965, NVIDIA Thor, 17 %, [N/A], [N/A], 51
2026/02/05 11:03:24.966, NVIDIA Thor, 33 %, [N/A], [N/A], 51
2026/02/05 11:03:25.967, NVIDIA Thor, 85 %, [N/A], [N/A], 52
2026/02/05 11:03:26.969, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:03:27.970, NVIDIA Thor, 49 %, [N/A], [N/A], 51
2026/02/05 11:03:28.976, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:03:29.978, NVIDIA Thor, 8 %, [N/A], [N/A], 51
2026/02/05 11:03:30.979, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 11:03:31.982, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:03:32.983, NVIDIA Thor, 89 %, [N/A], [N/A], 52
2026/02/05 11:03:33.986, NVIDIA Thor, 65 %, [N/A], [N/A], 52
2026/02/05 11:03:34.987, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:03:35.988, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:03:36.991, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:03:37.992, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:03:38.997, NVIDIA Thor, 26 %, [N/A], [N/A], 51
2026/02/05 11:03:39.999, NVIDIA Thor, 13 %, [N/A], [N/A], 52
2026/02/05 11:03:41.000, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:03:42.002, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:03:43.008, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 11:03:44.011, NVIDIA Thor, 8 %, [N/A], [N/A], 51
2026/02/05 11:03:45.013, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 11:03:46.020, NVIDIA Thor, 21 %, [N/A], [N/A], 52
2026/02/05 11:03:47.022, NVIDIA Thor, 86 %, [N/A], [N/A], 52
2026/02/05 11:03:48.025, NVIDIA Thor, 3 %, [N/A], [N/A], 52
2026/02/05 11:03:49.027, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:03:50.033, NVIDIA Thor, 23 %, [N/A], [N/A], 52
2026/02/05 11:03:51.035, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:03:52.037, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:03:53.039, NVIDIA Thor, 6 %, [N/A], [N/A], 51
2026/02/05 11:03:54.041, NVIDIA Thor, 5 %, [N/A], [N/A], 51
2026/02/05 11:03:55.043, NVIDIA Thor, 94 %, [N/A], [N/A], 52
2026/02/05 11:03:56.048, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:03:57.053, NVIDIA Thor, 12 %, [N/A], [N/A], 52
2026/02/05 11:03:58.055, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:03:59.058, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:04:00.060, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:04:01.062, NVIDIA Thor, 98 %, [N/A], [N/A], 53
