timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/02/05 10:48:09.642, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:10.644, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:11.649, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:12.652, NVIDIA Thor, 41 %, [N/A], [N/A], 53
2026/02/05 10:48:13.654, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:48:14.657, NVIDIA Thor, 40 %, [N/A], [N/A], 53
2026/02/05 10:48:15.661, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:16.663, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 10:48:17.665, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:48:18.668, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:48:19.671, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:48:20.675, NVIDIA Thor, 40 %, [N/A], [N/A], 53
2026/02/05 10:48:21.676, NVIDIA Thor, 96 %, [N/A], [N/A], 54
2026/02/05 10:48:22.679, NVIDIA Thor, 7 %, [N/A], [N/A], 52
2026/02/05 10:48:23.681, NVIDIA Thor, 57 %, [N/A], [N/A], 53
2026/02/05 10:48:24.683, NVIDIA Thor, 57 %, [N/A], [N/A], 53
2026/02/05 10:48:25.691, NVIDIA Thor, 96 %, [N/A], [N/A], 54
2026/02/05 10:48:26.694, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:27.698, NVIDIA Thor, 78 %, [N/A], [N/A], 53
2026/02/05 10:48:28.700, NVIDIA Thor, 68 %, [N/A], [N/A], 54
2026/02/05 10:48:29.705, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:30.707, NVIDIA Thor, 98 %, [N/A], [N/A], 54
2026/02/05 10:48:31.710, NVIDIA Thor, 75 %, [N/A], [N/A], 53
2026/02/05 10:48:32.712, NVIDIA Thor, 96 %, [N/A], [N/A], 53
2026/02/05 10:48:33.717, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:34.719, NVIDIA Thor, 91 %, [N/A], [N/A], 54
2026/02/05 10:48:35.723, NVIDIA Thor, 98 %, [N/A], [N/A], 54
2026/02/05 10:48:36.726, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:37.729, NVIDIA Thor, 2 %, [N/A], [N/A], 53
2026/02/05 10:48:38.731, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:39.733, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:48:40.738, NVIDIA Thor, 96 %, [N/A], [N/A], 55
2026/02/05 10:48:41.742, NVIDIA Thor, 8 %, [N/A], [N/A], 54
2026/02/05 10:48:42.744, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:48:43.746, NVIDIA Thor, 8 %, [N/A], [N/A], 54
2026/02/05 10:48:44.748, NVIDIA Thor, 31 %, [N/A], [N/A], 53
2026/02/05 10:48:45.752, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:46.754, NVIDIA Thor, 6 %, [N/A], [N/A], 52
2026/02/05 10:48:47.757, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:48.760, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:48:49.762, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:50.764, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:51.770, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:52.772, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:53.775, NVIDIA Thor, 96 %, [N/A], [N/A], 55
2026/02/05 10:48:54.778, NVIDIA Thor, 60 %, [N/A], [N/A], 55
2026/02/05 10:48:55.780, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:56.782, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:57.787, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:58.789, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:48:59.791, NVIDIA Thor, 87 %, [N/A], [N/A], 55
2026/02/05 10:49:00.793, NVIDIA Thor, 14 %, [N/A], [N/A], 54
2026/02/05 10:49:01.795, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 10:49:02.801, NVIDIA Thor, 54 %, [N/A], [N/A], 52
2026/02/05 10:49:03.803, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:49:04.806, NVIDIA Thor, 16 %, [N/A], [N/A], 54
2026/02/05 10:49:05.807, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:49:06.810, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:07.813, NVIDIA Thor, 94 %, [N/A], [N/A], 55
2026/02/05 10:49:08.816, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:49:09.819, NVIDIA Thor, 24 %, [N/A], [N/A], 54
2026/02/05 10:49:10.821, NVIDIA Thor, 96 %, [N/A], [N/A], 55
2026/02/05 10:49:11.825, NVIDIA Thor, 8 %, [N/A], [N/A], 54
2026/02/05 10:49:12.826, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:13.832, NVIDIA Thor, 86 %, [N/A], [N/A], 55
2026/02/05 10:49:14.834, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:15.839, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:16.842, NVIDIA Thor, 14 %, [N/A], [N/A], 54
2026/02/05 10:49:17.851, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:18.854, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:19.856, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:20.858, NVIDIA Thor, 95 %, [N/A], [N/A], 55
2026/02/05 10:49:21.861, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:22.864, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:49:23.866, NVIDIA Thor, 98 %, [N/A], [N/A], 56
2026/02/05 10:49:24.868, NVIDIA Thor, 11 %, [N/A], [N/A], 55
2026/02/05 10:49:25.869, NVIDIA Thor, 6 %, [N/A], [N/A], 54
2026/02/05 10:49:26.878, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:27.881, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:28.883, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:29.886, NVIDIA Thor, 68 %, [N/A], [N/A], 55
2026/02/05 10:49:30.888, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:31.891, NVIDIA Thor, 39 %, [N/A], [N/A], 54
2026/02/05 10:49:32.893, NVIDIA Thor, 91 %, [N/A], [N/A], 55
2026/02/05 10:49:33.896, NVIDIA Thor, 98 %, [N/A], [N/A], 56
2026/02/05 10:49:34.898, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:35.901, NVIDIA Thor, 96 %, [N/A], [N/A], 56
2026/02/05 10:49:36.906, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:37.911, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:38.915, NVIDIA Thor, 90 %, [N/A], [N/A], 55
2026/02/05 10:49:39.917, NVIDIA Thor, 21 %, [N/A], [N/A], 55
2026/02/05 10:49:40.926, NVIDIA Thor, 94 %, [N/A], [N/A], 55
2026/02/05 10:49:41.930, NVIDIA Thor, 8 %, [N/A], [N/A], 54
2026/02/05 10:49:42.931, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:43.936, NVIDIA Thor, 52 %, [N/A], [N/A], 55
2026/02/05 10:49:44.939, NVIDIA Thor, 98 %, [N/A], [N/A], 56
2026/02/05 10:49:45.941, NVIDIA Thor, 27 %, [N/A], [N/A], 55
2026/02/05 10:49:46.942, NVIDIA Thor, 8 %, [N/A], [N/A], 54
2026/02/05 10:49:47.945, NVIDIA Thor, 98 %, [N/A], [N/A], 56
2026/02/05 10:49:48.947, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:49.950, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:50.953, NVIDIA Thor, 22 %, [N/A], [N/A], 55
2026/02/05 10:49:51.954, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:52.957, NVIDIA Thor, 53 %, [N/A], [N/A], 56
2026/02/05 10:49:53.959, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:54.962, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:49:55.966, NVIDIA Thor, 5 %, [N/A], [N/A], 54
2026/02/05 10:49:56.967, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:49:57.969, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:49:58.974, NVIDIA Thor, 76 %, [N/A], [N/A], 56
2026/02/05 10:49:59.978, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:50:00.980, NVIDIA Thor, 98 %, [N/A], [N/A], 56
2026/02/05 10:50:01.982, NVIDIA Thor, 6 %, [N/A], [N/A], 55
2026/02/05 10:50:02.984, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:50:03.986, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:04.991, NVIDIA Thor, 6 %, [N/A], [N/A], 55
2026/02/05 10:50:05.994, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:50:06.996, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:07.998, NVIDIA Thor, 66 %, [N/A], [N/A], 56
2026/02/05 10:50:09.001, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:50:10.003, NVIDIA Thor, 32 %, [N/A], [N/A], 55
2026/02/05 10:50:11.004, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:12.006, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:13.009, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:50:14.011, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:15.014, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:16.016, NVIDIA Thor, 7 %, [N/A], [N/A], 55
2026/02/05 10:50:17.018, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:50:18.019, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:19.022, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:20.025, NVIDIA Thor, 52 %, [N/A], [N/A], 56
2026/02/05 10:50:21.030, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:50:22.033, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:23.035, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:50:24.038, NVIDIA Thor, 98 %, [N/A], [N/A], 56
2026/02/05 10:50:25.041, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:50:26.044, NVIDIA Thor, 3 %, [N/A], [N/A], 54
2026/02/05 10:50:27.046, NVIDIA Thor, 3 %, [N/A], [N/A], 54
2026/02/05 10:50:28.049, NVIDIA Thor, 16 %, [N/A], [N/A], 55
2026/02/05 10:50:29.050, NVIDIA Thor, 1 %, [N/A], [N/A], 53
2026/02/05 10:50:30.052, NVIDIA Thor, 32 %, [N/A], [N/A], 53
2026/02/05 10:50:31.054, NVIDIA Thor, 2 %, [N/A], [N/A], 53
2026/02/05 10:50:32.055, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:50:33.059, NVIDIA Thor, 0 %, [N/A], [N/A], 54
2026/02/05 10:50:34.061, NVIDIA Thor, 91 %, [N/A], [N/A], 55
2026/02/05 10:50:35.063, NVIDIA Thor, 73 %, [N/A], [N/A], 55
2026/02/05 10:50:36.065, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:50:37.067, NVIDIA Thor, 98 %, [N/A], [N/A], 56
2026/02/05 10:50:38.069, NVIDIA Thor, 88 %, [N/A], [N/A], 56
2026/02/05 10:50:39.071, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:50:40.075, NVIDIA Thor, 81 %, [N/A], [N/A], 56
2026/02/05 10:50:41.076, NVIDIA Thor, 98 %, [N/A], [N/A], 56
2026/02/05 10:50:42.078, NVIDIA Thor, 2 %, [N/A], [N/A], 54
2026/02/05 10:50:43.080, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:50:44.082, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:50:45.083, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:50:46.086, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:47.091, NVIDIA Thor, 26 %, [N/A], [N/A], 56
2026/02/05 10:50:48.092, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:50:49.096, NVIDIA Thor, 14 %, [N/A], [N/A], 56
2026/02/05 10:50:50.097, NVIDIA Thor, 96 %, [N/A], [N/A], 57
2026/02/05 10:50:51.099, NVIDIA Thor, 45 %, [N/A], [N/A], 56
2026/02/05 10:50:52.101, NVIDIA Thor, 1 %, [N/A], [N/A], 55
2026/02/05 10:50:53.103, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:54.107, NVIDIA Thor, 11 %, [N/A], [N/A], 55
2026/02/05 10:50:55.109, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:50:56.111, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:57.114, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:50:58.117, NVIDIA Thor, 95 %, [N/A], [N/A], 57
2026/02/05 10:50:59.119, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:51:00.122, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:51:01.124, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:51:02.126, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:03.130, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:04.132, NVIDIA Thor, 95 %, [N/A], [N/A], 57
2026/02/05 10:51:05.136, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:06.138, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:07.141, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:08.144, NVIDIA Thor, 95 %, [N/A], [N/A], 57
2026/02/05 10:51:09.146, NVIDIA Thor, 1 %, [N/A], [N/A], 55
2026/02/05 10:51:10.147, NVIDIA Thor, 0 %, [N/A], [N/A], 54
2026/02/05 10:51:11.149, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:51:12.151, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:13.153, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:14.156, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:15.159, NVIDIA Thor, 90 %, [N/A], [N/A], 57
2026/02/05 10:51:16.160, NVIDIA Thor, 52 %, [N/A], [N/A], 57
2026/02/05 10:51:17.167, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:18.169, NVIDIA Thor, 41 %, [N/A], [N/A], 56
2026/02/05 10:51:19.174, NVIDIA Thor, 63 %, [N/A], [N/A], 57
2026/02/05 10:51:20.177, NVIDIA Thor, 46 %, [N/A], [N/A], 57
2026/02/05 10:51:21.182, NVIDIA Thor, 96 %, [N/A], [N/A], 57
2026/02/05 10:51:22.185, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:23.188, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:24.190, NVIDIA Thor, 96 %, [N/A], [N/A], 57
2026/02/05 10:51:25.193, NVIDIA Thor, 15 %, [N/A], [N/A], 55
2026/02/05 10:51:26.195, NVIDIA Thor, 61 %, [N/A], [N/A], 57
2026/02/05 10:51:27.196, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:28.198, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:29.201, NVIDIA Thor, 14 %, [N/A], [N/A], 55
2026/02/05 10:51:30.212, NVIDIA Thor, 19 %, [N/A], [N/A], 56
2026/02/05 10:51:31.214, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:32.216, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:51:33.218, NVIDIA Thor, 98 %, [N/A], [N/A], 58
2026/02/05 10:51:34.220, NVIDIA Thor, 92 %, [N/A], [N/A], 57
2026/02/05 10:51:35.222, NVIDIA Thor, 24 %, [N/A], [N/A], 57
2026/02/05 10:51:36.223, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:51:37.225, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:51:38.227, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:51:39.229, NVIDIA Thor, 86 %, [N/A], [N/A], 57
2026/02/05 10:51:40.230, NVIDIA Thor, 96 %, [N/A], [N/A], 58
2026/02/05 10:51:41.233, NVIDIA Thor, 93 %, [N/A], [N/A], 57
2026/02/05 10:51:42.239, NVIDIA Thor, 15 %, [N/A], [N/A], 57
2026/02/05 10:51:43.240, NVIDIA Thor, 98 %, [N/A], [N/A], 58
2026/02/05 10:51:44.242, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:51:45.244, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:51:46.246, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:51:47.251, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:51:48.253, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:51:49.256, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:51:50.261, NVIDIA Thor, 96 %, [N/A], [N/A], 58
2026/02/05 10:51:51.266, NVIDIA Thor, 41 %, [N/A], [N/A], 57
2026/02/05 10:51:52.271, NVIDIA Thor, 76 %, [N/A], [N/A], 58
2026/02/05 10:51:53.274, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:51:54.276, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:51:55.278, NVIDIA Thor, 72 %, [N/A], [N/A], 57
2026/02/05 10:51:56.283, NVIDIA Thor, 2 %, [N/A], [N/A], 56
2026/02/05 10:51:57.284, NVIDIA Thor, 3 %, [N/A], [N/A], 56
2026/02/05 10:51:58.286, NVIDIA Thor, 94 %, [N/A], [N/A], 56
2026/02/05 10:51:59.288, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:52:00.289, NVIDIA Thor, 8 %, [N/A], [N/A], 56
2026/02/05 10:52:01.291, NVIDIA Thor, 13 %, [N/A], [N/A], 55
2026/02/05 10:52:02.292, NVIDIA Thor, 2 %, [N/A], [N/A], 54
2026/02/05 10:52:03.293, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:52:04.296, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:52:05.298, NVIDIA Thor, 94 %, [N/A], [N/A], 57
2026/02/05 10:52:06.301, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:52:07.303, NVIDIA Thor, 95 %, [N/A], [N/A], 58
2026/02/05 10:52:08.307, NVIDIA Thor, 6 %, [N/A], [N/A], 56
2026/02/05 10:52:09.308, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:52:10.310, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:52:11.313, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:52:12.315, NVIDIA Thor, 96 %, [N/A], [N/A], 57
2026/02/05 10:52:13.316, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:52:14.318, NVIDIA Thor, 42 %, [N/A], [N/A], 57
2026/02/05 10:52:15.321, NVIDIA Thor, 95 %, [N/A], [N/A], 57
2026/02/05 10:52:16.323, NVIDIA Thor, 98 %, [N/A], [N/A], 57
2026/02/05 10:52:17.325, NVIDIA Thor, 98 %, [N/A], [N/A], 58
2026/02/05 10:52:18.327, NVIDIA Thor, 98 %, [N/A], [N/A], 58
2026/02/05 10:52:19.330, NVIDIA Thor, 80 %, [N/A], [N/A], 58
2026/02/05 10:52:20.331, NVIDIA Thor, 32 %, [N/A], [N/A], 56
2026/02/05 10:52:21.334, NVIDIA Thor, 97 %, [N/A], [N/A], 57
2026/02/05 10:52:22.336, NVIDIA Thor, 85 %, [N/A], [N/A], 58
2026/02/05 10:52:23.337, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:52:24.342, NVIDIA Thor, 77 %, [N/A], [N/A], 58
2026/02/05 10:52:25.344, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:52:26.347, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:52:27.352, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:52:28.356, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:52:29.358, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:52:30.363, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:52:31.365, NVIDIA Thor, 56 %, [N/A], [N/A], 57
2026/02/05 10:52:32.369, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:52:33.371, NVIDIA Thor, 98 %, [N/A], [N/A], 58
2026/02/05 10:52:34.376, NVIDIA Thor, 96 %, [N/A], [N/A], 58
2026/02/05 10:52:35.379, NVIDIA Thor, 96 %, [N/A], [N/A], 59
2026/02/05 10:52:36.382, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:52:37.386, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:52:38.390, NVIDIA Thor, 0 %, [N/A], [N/A], 56
2026/02/05 10:52:39.397, NVIDIA Thor, 98 %, [N/A], [N/A], 58
2026/02/05 10:52:40.398, NVIDIA Thor, 97 %, [N/A], [N/A], 58
2026/02/05 10:52:41.400, NVIDIA Thor, 76 %, [N/A], [N/A], 58
2026/02/05 10:52:42.403, NVIDIA Thor, 21 %, [N/A], [N/A], 58
2026/02/05 10:52:43.405, NVIDIA Thor, 96 %, [N/A], [N/A], 58
2026/02/05 10:52:44.407, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:52:45.410, NVIDIA Thor, 98 %, [N/A], [N/A], 59
2026/02/05 10:52:46.415, NVIDIA Thor, 29 %, [N/A], [N/A], 57
2026/02/05 10:52:47.417, NVIDIA Thor, 25 %, [N/A], [N/A], 58
2026/02/05 10:52:48.418, NVIDIA Thor, 35 %, [N/A], [N/A], 58
2026/02/05 10:52:49.419, NVIDIA Thor, 91 %, [N/A], [N/A], 58
2026/02/05 10:52:50.422, NVIDIA Thor, 98 %, [N/A], [N/A], 59
2026/02/05 10:52:51.425, NVIDIA Thor, 26 %, [N/A], [N/A], 58
2026/02/05 10:52:52.427, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:52:53.429, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:52:54.434, NVIDIA Thor, 96 %, [N/A], [N/A], 59
2026/02/05 10:52:55.438, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:52:56.441, NVIDIA Thor, 2 %, [N/A], [N/A], 56
2026/02/05 10:52:57.443, NVIDIA Thor, 2 %, [N/A], [N/A], 56
2026/02/05 10:52:58.444, NVIDIA Thor, 96 %, [N/A], [N/A], 58
2026/02/05 10:52:59.447, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:53:00.450, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:53:01.454, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:53:02.457, NVIDIA Thor, 98 %, [N/A], [N/A], 59
2026/02/05 10:53:03.458, NVIDIA Thor, 98 %, [N/A], [N/A], 59
2026/02/05 10:53:04.460, NVIDIA Thor, 85 %, [N/A], [N/A], 58
2026/02/05 10:53:05.462, NVIDIA Thor, 95 %, [N/A], [N/A], 59
2026/02/05 10:53:06.465, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:53:07.467, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:53:08.471, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:53:09.473, NVIDIA Thor, 98 %, [N/A], [N/A], 59
2026/02/05 10:53:10.475, NVIDIA Thor, 90 %, [N/A], [N/A], 59
2026/02/05 10:53:11.477, NVIDIA Thor, 25 %, [N/A], [N/A], 59
2026/02/05 10:53:12.479, NVIDIA Thor, 93 %, [N/A], [N/A], 59
2026/02/05 10:53:13.481, NVIDIA Thor, 0 %, [N/A], [N/A], 57
2026/02/05 10:53:14.482, NVIDIA Thor, 0 %, [N/A], [N/A], 56
2026/02/05 10:53:15.483, NVIDIA Thor, 55 %, [N/A], [N/A], 58
2026/02/05 10:53:16.485, NVIDIA Thor, 66 %, [N/A], [N/A], 59
2026/02/05 10:53:17.487, NVIDIA Thor, 92 %, [N/A], [N/A], 59
2026/02/05 10:53:18.490, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:53:19.493, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:53:20.497, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:53:21.499, NVIDIA Thor, 98 %, [N/A], [N/A], 59
2026/02/05 10:53:22.501, NVIDIA Thor, 98 %, [N/A], [N/A], 59
2026/02/05 10:53:23.503, NVIDIA Thor, 53 %, [N/A], [N/A], 59
2026/02/05 10:53:24.505, NVIDIA Thor, 91 %, [N/A], [N/A], 59
2026/02/05 10:53:25.507, NVIDIA Thor, 97 %, [N/A], [N/A], 59
2026/02/05 10:53:26.510, NVIDIA Thor, 97 %, [N/A], [N/A], 60
2026/02/05 10:53:27.513, NVIDIA Thor, 97 %, [N/A], [N/A], 60
2026/02/05 10:53:28.515, NVIDIA Thor, 97 %, [N/A], [N/A], 60
2026/02/05 10:53:29.516, NVIDIA Thor, 98 %, [N/A], [N/A], 59
2026/02/05 10:53:30.521, NVIDIA Thor, 24 %, [N/A], [N/A], 59
2026/02/05 10:53:31.523, NVIDIA Thor, 25 %, [N/A], [N/A], 57
2026/02/05 10:53:32.525, NVIDIA Thor, 97 %, [N/A], [N/A], 60
2026/02/05 10:53:33.530, NVIDIA Thor, 97 %, [N/A], [N/A], 60
